SUID,cooc_method,interaction,interactionType,Label,method_number,method_scores,methodname_interactiontype,methodname_pval,methodname_score,name,nulldistribmean,nulldistribmedian,nulldistribsd,oriScore,pval,pval-simes-merge,qval,randdistribMean,randdistribMedian,randdistribNumNonNaNScores,randdistribSD,selected,shared interaction,shared name,weight
8507,dist_bray,,copresence,DW01132->DW00242,1,0.154328904,dist_bray=copresence,dist_bray=7.096374842370246E-4,dist_bray=0.15432890419849277,DW01132->DW00242,0.636585122,0.63699359,0.028986757,0.154328904,7.10E-04,7.10E-04,0.002040208,0.154256959,0.152095053,1000,0.022851394,FALSE,,DW01132->DW00242,0.002040208
8508,correl_spearman,,copresence,DW01269->DW00813,1,0.957232478,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9572324779197151,DW01269->DW00813,-8.13E-04,0.00272545,0.071385225,0.957232478,0,0,0,0.955066897,0.956134253,1000,0.011466168,FALSE,,DW01269->DW00813,0
8510,dist_kullbackleibler,,copresence,DW01220->DW01145,1,0.245647958,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.24564795846527274,DW01220->DW01145,3.89870586,3.894829495,0.351870758,0.245647958,0,0,0,0.242910993,0.2406634,1000,0.04165858,FALSE,,DW01220->DW01145,0
8511,correl_spearman,,copresence,DW00627->DW00626,1,0.965909177,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9659091770592474,DW00627->DW00626,-0.014311561,-0.01378075,0.075267073,0.965909177,0,0,0,0.964204815,0.964558651,1000,0.007035732,FALSE,,DW00627->DW00626,0
8514,correl_spearman,,copresence,DW01130->DW00965,1,0.982915735,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9829157348091432,DW01130->DW00965,-0.001356941,-0.0026629,0.073634988,0.982915735,0,0,0,0.981510744,0.982133921,1000,0.004802842,FALSE,,DW01130->DW00965,0
8515,dist_kullbackleibler,,mutualExclusion,DW00520->DW01139,1,14.87909718,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=0.010508733940853499,dist_kullbackleibler=14.879097176583176,DW00520->DW01139,8.871094787,8.459593155,2.067740317,14.87909718,0.010508734,0.010508734,0.024446845,13.39263152,14.66166563,1000,3.839056606,FALSE,,DW00520->DW01139,0.024446845
8517,correl_pearson,,copresence,DW00146->DW00127,1,0.916055983,correl_pearson=copresence,correl_pearson=1.813798519983978E-5,correl_pearson=0.916055982532086,DW00146->DW00127,-0.003331193,-0.015591845,0.072661031,0.916055983,1.81E-05,1.81E-05,5.98E-05,0.902528982,0.915157845,1000,0.048108494,FALSE,,DW00146->DW00127,5.98E-05
8519,correl_pearson,,copresence,DW00393->DW00394,1,0.918740274,correl_pearson=copresence,correl_pearson=6.408187031735624E-4,correl_pearson=0.9187402744887716,DW00393->DW00394,-0.004077483,-0.023715435,0.069195005,0.918740274,6.41E-04,6.41E-04,0.001868799,0.902026813,0.923844825,1000,0.079182359,FALSE,,DW00393->DW00394,0.001868799
8520,correl_spearman,,copresence,DW00392->DW01254,1,0.976740836,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9767408362078771,DW00392->DW01254,-4.14E-04,-0.003029645,0.075967119,0.976740836,0,0,0,0.975268897,0.975714415,1000,0.004866297,FALSE,,DW00392->DW01254,0
8521,correl_spearman,,copresence,DW00384->DW00401,1,0.963075634,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9630756335055253,DW00384->DW00401,-0.002622278,-0.00291841,0.074267279,0.963075634,0,0,0,0.961565789,0.962326881,1000,0.009394758,FALSE,,DW00384->DW00401,0
8522,correl_spearman,,copresence,DW00384->DW00400,1,0.973234732,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9732347323891335,DW00384->DW00400,-5.41E-04,-0.00277712,0.071675971,0.973234732,0,0,0,0.971408248,0.972182805,1000,0.007331095,FALSE,,DW00384->DW00400,0
8523,correl_spearman,,copresence,DW01225->DW00703,1,0.958246465,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9582464652590882,DW01225->DW00703,0.002087332,0.003130095,0.071824262,0.958246465,0,0,0,0.956057754,0.95668607,1000,0.008483077,FALSE,,DW01225->DW00703,0
8526,dist_bray,,copresence,DW00684->DW01138,1,0.153855096,dist_bray=copresence,dist_bray=8.722906661122742E-4,dist_bray=0.15385509636614703,DW00684->DW01138,0.626843035,0.626163495,0.028089589,0.153855096,8.72E-04,8.72E-04,0.002461394,0.156564034,0.156554583,1000,0.022566281,FALSE,,DW00684->DW01138,0.002461394
8527,dist_kullbackleibler,,copresence,DW01231->DW01234,1,0.212464621,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.21246462099156424,DW01231->DW01234,4.452905071,4.437560785,0.418465473,0.212464621,0,0,0,0.213831676,0.212822616,1000,0.037455807,FALSE,,DW01231->DW01234,0
8531,correl_spearman,,copresence,DW00209->DW01186,1,0.974532808,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9745328077025134,DW00209->DW01186,0.001765691,8.22E-04,0.073930065,0.974532808,0,0,0,0.973216166,0.973970646,1000,0.00860946,FALSE,,DW00209->DW01186,0
8533,correl_pearson,,copresence,DW00395->DW00856,1,0.980609581,correl_pearson=copresence,correl_pearson=6.863652263872089E-5,correl_pearson=0.9806095809205978,DW00395->DW00856,-0.001216254,-0.01961291,0.070400592,0.980609581,6.86E-05,6.86E-05,2.18E-04,0.944620836,0.978129979,1000,0.061530731,FALSE,,DW00395->DW00856,2.18E-04
8534,dist_kullbackleibler,,mutualExclusion,DW00627->DW00978,1,14.52353643,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=0.009701958361219454,dist_kullbackleibler=14.523536431206518,DW00627->DW00978,11.37948184,11.43037793,1.325421008,14.52353643,0.009701958,0.009701958,0.022787451,14.00255403,14.23858069,1000,1.259072709,FALSE,,DW00627->DW00978,0.022787451
8535,correl_pearson,,copresence,DW00395->DW00853,1,0.988501801,correl_pearson=copresence,correl_pearson=1.2381176075465516E-4,correl_pearson=0.9885018005219157,DW00395->DW00853,-0.002310462,-0.0187977,0.069515003,0.988501801,1.24E-04,1.24E-04,3.86E-04,0.964741932,0.987849149,1000,0.069634088,FALSE,,DW00395->DW00853,3.86E-04
8538,correl_spearman,,copresence,DW01110->DW01111,1,0.956197642,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9561976422425232,DW01110->DW01111,-0.001443601,-0.00204219,0.068780412,0.956197642,0,0,0,0.953454307,0.954511766,1000,0.009598733,FALSE,,DW01110->DW01111,0
8539,correl_pearson,,copresence,DW00395->DW00850,1,0.96120383,correl_pearson=copresence,correl_pearson=0.0040105506266488455,correl_pearson=0.9612038303994761,DW00395->DW00850,-4.54E-04,-0.021159425,0.077931135,0.96120383,0.004010551,0.004010551,0.009956947,0.898573912,0.956932289,1000,0.114991973,FALSE,,DW00395->DW00850,0.009956947
8541,correl_pearson,,copresence,DW00573->DW00577,1,0.966276257,correl_pearson=copresence,correl_pearson=0.008457474808042154,correl_pearson=0.9662762574165198,DW00573->DW00577,-0.002180263,-0.019412575,0.067439177,0.966276257,0.008457475,0.008457475,0.020136058,0.936870637,0.971564977,1000,0.154564283,FALSE,,DW00573->DW00577,0.020136058
8542,correl_pearson,,copresence,DW00425->DW00988,1,0.930757031,correl_pearson=copresence,correl_pearson=4.437323899625367E-5,correl_pearson=0.930757031217471,DW00425->DW00988,-0.008564296,-0.02221025,0.065345657,0.930757031,4.44E-05,4.44E-05,1.43E-04,0.912844941,0.931601894,1000,0.05526523,FALSE,,DW00425->DW00988,1.43E-04
8543,correl_spearman,,copresence,DW00393->DW00384,1,0.957335821,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.957335821298532,DW00393->DW00384,0.002682471,0.004045565,0.072277306,0.957335821,0,0,0,0.955821923,0.956731298,1000,0.009894577,FALSE,,DW00393->DW00384,0
8546,dist_kullbackleibler,,mutualExclusion,DW00204->DW00978,1,14.69685777,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=0.006774695983263301,dist_kullbackleibler=14.696857771848874,DW00204->DW00978,10.67174736,10.76120779,1.355470271,14.69685777,0.006774696,0.006774696,0.016385624,14.04416411,14.236352,1000,1.865704272,FALSE,,DW00204->DW00978,0.016385624
8547,dist_kullbackleibler,,mutualExclusion,DW00627->DW00570,1,14.28084231,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=0.002024925639805608,dist_kullbackleibler=14.280842308557252,DW00627->DW00570,10.95330256,11.05942652,1.203775962,14.28084231,0.002024926,0.002024926,0.005319794,13.87922674,14.03228464,1000,1.036278099,FALSE,,DW00627->DW00570,0.005319794
8548,correl_spearman,,copresence,DW00477->DW00426,1,0.96158599,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.961585989916986,DW00477->DW00426,-0.006829786,-0.004132705,0.077012747,0.96158599,0,0,0,0.960372699,0.961219044,1000,0.008454953,FALSE,,DW00477->DW00426,0
8551,correl_spearman,,copresence,DW00440->DW00427,1,0.974961146,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9749611462795196,DW00440->DW00427,-0.00421644,-0.00418957,0.074181176,0.974961146,0,0,0,0.973545518,0.974080563,1000,0.004930738,FALSE,,DW00440->DW00427,0
8552,correl_spearman,,copresence,DW00440->DW00426,1,0.977243092,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9772430916189684,DW00440->DW00426,-0.001793783,-0.0018375,0.072988826,0.977243092,0,0,0,0.975790894,0.976097007,1000,0.004276931,FALSE,,DW00440->DW00426,0
8555,correl_spearman,,copresence,DW00440->DW00424,1,0.965365225,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9653652249725183,DW00440->DW00424,-0.003225606,-0.00387495,0.071993461,0.965365225,0,0,0,0.964121693,0.965284287,1000,0.009186466,FALSE,,DW00440->DW00424,0
8556,dist_bray,,copresence,DW01197->DW01199,1,0.1370011,dist_bray=copresence,dist_bray=5.57968055154956E-4,dist_bray=0.1370010998045661,DW01197->DW01199,0.615260088,0.61527635,0.027747436,0.1370011,5.58E-04,5.58E-04,0.001646884,0.139745494,0.138020577,1000,0.021282148,FALSE,,DW01197->DW01199,0.001646884
8557,dist_kullbackleibler,,copresence,DW01231->DW01220,1,0.249931788,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.24993178823788212,DW01231->DW01220,4.019997346,4.015172015,0.362324822,0.249931788,0,0,0,0.251417505,0.250419011,1000,0.038729266,FALSE,,DW01231->DW01220,0
8559,correl_spearman,,mutualExclusion,DW01036->DW00796,1,-0.614701869,correl_spearman=mutualExclusion,correl_spearman=0.005121526068546101,correl_spearman=-0.6147018687691901,DW01036->DW00796,-0.041627063,-0.042593155,0.073792514,-0.614701869,0.005121526,0.005121526,0.012511303,-0.613721877,-0.614822152,1000,0.049648969,FALSE,,DW01036->DW00796,0.012511303
8562,correl_spearman,,copresence,DW01256->DW01269,1,0.956588075,correl_spearman=copresence,correl_spearman=1.1102230246251565E-16,correl_spearman=0.9565880747507678,DW01256->DW01269,-7.55E-04,-0.00589439,0.073872356,0.956588075,1.11E-16,1.11E-16,4.04E-16,0.953848179,0.95547093,1000,0.013446,FALSE,,DW01256->DW01269,4.04E-16
8563,correl_pearson,,copresence,DW00393->DW00377,1,0.915680367,correl_pearson=copresence,correl_pearson=0.004386184732999898,correl_pearson=0.9156803670347522,DW00393->DW00377,-0.004516007,-0.023425115,0.067251091,0.915680367,0.004386185,0.004386185,0.010845353,0.876445122,0.912652157,1000,0.112991484,FALSE,,DW00393->DW00377,0.010845353
8564,correl_pearson,,copresence,DW00499->DW00577,1,0.940755308,correl_pearson=copresence,correl_pearson=0.006127896123186483,correl_pearson=0.9407553080331543,DW00499->DW00577,-0.004267789,-0.020423795,0.066048393,0.940755308,0.006127896,0.006127896,0.01488029,0.906454606,0.942826631,1000,0.132209673,FALSE,,DW00499->DW00577,0.01488029
8566,correl_pearson,,copresence,DW01057->DW00520,1,0.946134168,correl_pearson=copresence,correl_pearson=0.007393382455763653,correl_pearson=0.9461341675877987,DW01057->DW00520,-0.004857467,-0.021265495,0.065523982,0.946134168,0.007393382,0.007393382,0.0177762,0.919673451,0.957141656,1000,0.143857428,FALSE,,DW01057->DW00520,0.0177762
8568,correl_pearson,,copresence,DW00672->DW01204,1,0.921187866,correl_pearson=copresence,correl_pearson=2.2392532272874632E-11,correl_pearson=0.9211878663205904,DW00672->DW01204,-0.002362472,-0.011203995,0.073132854,0.921187866,2.24E-11,2.24E-11,7.91E-11,0.92387573,0.925628312,1000,0.019770992,FALSE,,DW00672->DW01204,7.91E-11
8570,dist_bray,,copresence,DW01240->DW01244,1,0.150765337,dist_bray=copresence,dist_bray=0.0037977653226624053,dist_bray=0.15076533650324342,DW01240->DW01244,0.647546207,0.648533425,0.031190319,0.150765337,0.003797765,0.003797765,0.009525671,0.149544431,0.145663253,1000,0.034800785,FALSE,,DW01240->DW01244,0.009525671
8571,dist_bray,,copresence,DW00242->DW01178,1,0.140521453,dist_bray=copresence,dist_bray=8.1104103581775E-4,dist_bray=0.1405214527154217,DW00242->DW01178,0.629993385,0.630843105,0.029642551,0.140521453,8.11E-04,8.11E-04,0.002309951,0.142407059,0.140383301,1000,0.023930754,FALSE,,DW00242->DW01178,0.002309951
8572,dist_kullbackleibler,,copresence,DW01231->DW01219,1,0.264959236,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.26495923612325484,DW01231->DW01219,4.290730559,4.281678965,0.400531264,0.264959236,0,0,0,0.26546994,0.264618102,1000,0.041194448,FALSE,,DW01231->DW01219,0
8573,correl_spearman,,copresence,DW00440->DW00778,1,0.956417497,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9564174974413405,DW00440->DW00778,-0.003826909,-0.00293393,0.072884338,0.956417497,0,0,0,0.954552927,0.955160232,1000,0.007231842,FALSE,,DW00440->DW00778,0
8575,correl_spearman,,copresence,DW01286->DW01269,1,0.964936886,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9649368863955121,DW01286->DW01269,-0.001557619,7.24E-04,0.077124136,0.964936886,0,0,0,0.963531678,0.964906893,1000,0.010097161,FALSE,,DW01286->DW01269,0
8576,dist_kullbackleibler,,mutualExclusion,DW00270->DW00978,1,15.08748926,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=8.194371012256729E-4,dist_kullbackleibler=15.087489255333814,DW00270->DW00978,10.91460026,11.03838399,1.1296014,15.08748926,8.19E-04,8.19E-04,0.002328424,14.58346301,14.8064814,1000,1.357518514,FALSE,,DW00270->DW00978,0.002328424
8578,dist_kullbackleibler,,copresence,DW01176->DW01244,1,0.218947399,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.21894739934161014,DW01176->DW01244,4.246144497,4.23379483,0.390381206,0.218947399,0,0,0,0.218877964,0.214550482,1000,0.051378942,FALSE,,DW01176->DW01244,0
8579,dist_kullbackleibler,,copresence,DW01197->DW01220,1,0.26817052,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.26817052043722844,DW01197->DW01220,3.752449508,3.74831784,0.33084174,0.26817052,0,0,0,0.268925438,0.268602693,1000,0.045481513,FALSE,,DW01197->DW01220,0
8580,dist_kullbackleibler,,copresence,DW01176->DW01243,1,0.237055578,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.23705557836034175,DW01176->DW01243,4.227016109,4.209336235,0.385631396,0.237055578,0,0,0,0.235016316,0.232922838,1000,0.045894965,FALSE,,DW01176->DW01243,0
8583,dist_kullbackleibler,,copresence,DW01231->DW01177,1,0.263108167,dist_kullbackleibler=copresence,dist_kullbackleibler=0.0,dist_kullbackleibler=0.26310816710313156,DW01231->DW01177,4.932488184,4.930011935,0.480642292,0.263108167,0,0,0,0.264194925,0.259540901,1000,0.056752299,FALSE,,DW01231->DW01177,0
8584,correl_spearman,,copresence,DW00347->DW00989,1,0.981228915,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9812289147492516,DW00347->DW00989,-9.60E-04,-5.53E-04,0.075799926,0.981228915,0,0,0,0.979693201,0.979992105,1000,0.003941631,FALSE,,DW00347->DW00989,0
8586,dist_bray,,copresence,DW01203->DW01129,1,0.155145498,dist_bray=copresence,dist_bray=0.0026729466947454927,dist_bray=0.15514549821115176,DW01203->DW01129,0.607657001,0.60729925,0.025940105,0.155145498,0.002672947,0.002672947,0.00688863,0.155695121,0.154327142,1000,0.026328322,FALSE,,DW01203->DW01129,0.00688863
8587,correl_pearson,,copresence,DW00641->DW00655,1,0.947831446,correl_pearson=copresence,correl_pearson=0.010192375168460777,correl_pearson=0.9478314457009013,DW00641->DW00655,-0.002028506,-0.01790938,0.082002589,0.947831446,0.010192375,0.010192375,0.023801734,0.858351755,0.944312966,1000,0.13762848,FALSE,,DW00641->DW00655,0.023801734
8588,correl_pearson,,copresence,DW01230->DW00672,1,0.958600809,correl_pearson=copresence,correl_pearson=0.0,correl_pearson=0.9586008093121491,DW01230->DW00672,-2.92E-04,-0.01151984,0.072233042,0.958600809,0,0,0,0.960759866,0.960913726,1000,0.011137534,FALSE,,DW01230->DW00672,0
8589,correl_spearman,,copresence,DW00803->DW01282,1,0.957936016,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9579360161818004,DW00803->DW01282,-6.65E-04,-7.19E-04,0.071036424,0.957936016,0,0,0,0.955331122,0.956668581,1000,0.011118425,FALSE,,DW00803->DW01282,0
8591,dist_kullbackleibler,,mutualExclusion,DW00450->DW01046,1,16.98860556,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=0.010190666771131007,dist_kullbackleibler=16.98860555667558,DW00450->DW01046,10.92210773,11.01433438,1.505865218,16.98860556,0.010190667,0.010190667,0.023801734,14.90272332,14.44749317,1000,2.945807087,FALSE,,DW00450->DW01046,0.023801734
8592,correl_spearman,,copresence,DW00826->DW01297,1,0.956322732,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9563227322694365,DW00826->DW01297,0.004378896,0.002770935,0.071113798,0.956322732,0,0,0,0.953982565,0.955402691,1000,0.011324209,FALSE,,DW00826->DW01297,0
8595,dist_kullbackleibler,,mutualExclusion,DW00271->DW00428,1,14.26377518,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=4.346577624780856E-5,dist_kullbackleibler=14.2637751800527,DW00271->DW00428,10.56272134,10.65421845,1.039279827,14.26377518,4.35E-05,4.35E-05,1.41E-04,14.05057755,14.11826926,1000,0.789880971,FALSE,,DW00271->DW00428,1.41E-04
8596,correl_spearman,,copresence,DW00477->DW00403,1,0.977629734,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9776297335203368,DW00477->DW00403,-0.009641073,-0.01351162,0.074526257,0.977629734,0,0,0,0.976012124,0.976320728,1000,0.005543196,FALSE,,DW00477->DW00403,0
8599,dist_bray,,copresence,DW01231->DW01202,1,0.12537886,dist_bray=copresence,dist_bray=0.0017871324401912414,dist_bray=0.12537885980387153,DW01231->DW01202,0.6244215,0.624451785,0.029242512,0.12537886,0.001787132,0.001787132,0.004787944,0.127290899,0.124648204,1000,0.029115039,FALSE,,DW01231->DW01202,0.004787944
8605,correl_spearman,,mutualExclusion,DW00796->DW00875,1,-0.57817179,correl_spearman=mutualExclusion,correl_spearman=0.010365697503393112,correl_spearman=-0.5781717903036278,DW00796->DW00875,-0.045659158,-0.045559305,0.075230809,-0.57817179,0.010365698,0.010365698,0.024160201,-0.577933071,-0.576378308,1000,0.05296377,FALSE,,DW00796->DW00875,0.024160201
8606,dist_bray,,copresence,DW01231->DW01166,1,0.152872342,dist_bray=copresence,dist_bray=0.002648292698163024,dist_bray=0.15287234182778153,DW01231->DW01166,0.618830509,0.61841251,0.031110838,0.152872342,0.002648293,0.002648293,0.006854074,0.155983764,0.153819108,1000,0.027552315,FALSE,,DW01231->DW01166,0.006854074
8608,dist_kullbackleibler,,mutualExclusion,DW00345->DW01227,1,14.41591979,dist_kullbackleibler=mutualExclusion,dist_kullbackleibler=1.7114482245950136E-5,dist_kullbackleibler=14.415919788988834,DW00345->DW01227,9.822662986,9.87077943,1.042697081,14.41591979,1.71E-05,1.71E-05,5.65E-05,14.18777086,14.19370016,1000,1.109914748,FALSE,,DW00345->DW01227,5.65E-05
8609,correl_spearman,,copresence,DW00426->DW00778,1,0.986380349,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9863803494939541,DW00426->DW00778,-0.003105765,-0.00342576,0.072597132,0.986380349,0,0,0,0.985197203,0.985745785,1000,0.004089476,FALSE,,DW00426->DW00778,0
8610,correl_spearman,,copresence,DW01230->DW00703,1,0.972946439,correl_spearman=copresence,correl_spearman=0.0,correl_spearman=0.9729464387248401,DW01230->DW00703,-0.0040942,-0.0056897,0.071135029,0.972946439,0,0,0,0.971379316,0.971830772,1000,0.005485594,FALSE,,DW01230->DW00703,0
